Sender,Receiver,Amount
1310,1426,89158
1108,1426,76478
1646,1426,68567
1421,1426,5780
1930,1426,85054
1111,1426,117897
1930,1426,103618
1930,1426,80771
1134,1426,110474
1545,1426,67151
1545,1426,50216
1824,1426,54589
1128,1426,50919
1215,1426,14000
1524,1426,81357
1524,1426,71381
1886,1426,12875
1524,1426,102315
1338,1426,57643
1422,1426,48320
1108,1426,88313
1646,1426,47261
1108,1426,32542
1646,1426,60446
1523,1426,112618
1523,1426,74998
1523,1426,65757
1523,1426,105782
1274,1426,110003
1023,1426,136341
1363,1426,31640
1023,1426,27317
1023,1426,15038
1363,1426,4665
1111,1426,120435
1183,1426,107764
1545,1426,46170
1545,1426,62655
1545,1426,47469
1545,1426,75305
1286,1426,54759
1134,1426,13410
1037,1426,22708
2126,1426,39625
1382,1426,90429
1969,1426,14124
2126,1426,32874
1969,1426,15164
2126,1426,67255
2146,1426,131715
1379,1426,59447
1134,1426,7522
1382,1426,89549
1545,1426,45560
2146,1426,145570
1034,1426,48299
1310,1426,97444
1646,1426,40129
1969,1426,49736
2126,1426,58659
1969,1426,12552
2126,1426,62627
2126,1426,37151
1969,1426,18840
1969,1426,18839
2126,1426,40346
1969,1426,14070
1969,1426,45254
2126,1426,36572
1422,1426,61533
1422,1426,46301
1422,1426,65982
1422,1426,51870
1338,1426,37787
1136,1426,33534
1422,1426,38853
1422,1426,63966
1338,1426,45077
1338,1426,58231
1338,1426,35745
1338,1426,47758
1422,1426,57345
1136,1426,7574
1542,1426,54904
1542,1426,66192
1542,1426,73619
1356,1426,138233
1136,1426,55860
1542,1426,79391
1542,1426,67575
1542,1426,69307
1356,1426,117667
1542,1426,60666
1542,1426,61084
1542,1426,61907
1356,1426,140827
1542,1426,70412
1356,1426,130312
1542,1426,56885
1191,1426,65345
1566,1426,9275
1191,1426,89301
1338,1426,34106
1422,1426,33849
1136,1426,38012
1023,1426,63349
1363,1426,36903
1023,1426,47731
1023,1426,153821
1606,1426,47516
1542,1426,61698
1542,1426,60673
1542,1426,60146
1542,1426,48864
1542,1426,41290
1542,1426,36885
1135,1426,10195
1135,1426,6948
1135,1426,8092
1034,1426,141958
1646,1426,56209
1034,1426,54347
1660,1426,137887
1646,1426,39393
1646,1426,68505
1646,1426,50818
1646,1426,59285
1108,1426,112721
1646,1426,42894
1108,1426,79877
1545,1426,70323
1545,1426,71906
1545,1426,60692
1134,1426,2074
1135,1426,12981
1545,1426,120374
1545,1426,61497
1134,1426,9214
1134,1426,44474
1638,1426,11162
1034,1426,84439
1134,1426,5019
1135,1426,6861
1135,1426,163444
1135,1426,149994
1034,1426,111259
1754,1439,80476
1837,1439,51653
1754,1439,79520
1837,1439,144252
1837,1439,89472
1658,1439,14224
1016,1439,32466
1016,1439,40607
1016,1439,46700
1016,1439,46783
1016,1439,40816
1016,1439,54823
1016,1439,56102
1016,1439,57016
1016,1439,47828
1016,1439,67270
1016,1439,39054
1016,1439,34335
1016,1439,40966
1016,1439,41295
1016,1439,141400
1016,1439,32673
1016,1439,33626
1016,1439,53804
1016,1439,57713
1016,1439,54939
1016,1439,54387
1016,1439,32434
1016,1439,32612
1754,1439,113228
1754,1439,63763
1754,1439,9373
1754,1439,71566
1754,1439,72204
1754,1439,91052
1754,1439,48635
1222,1439,146376
1222,1439,94239
1545,1439,127403
1754,1439,92482
1754,1439,86454
1754,1439,10084
1754,1439,43200
1754,1439,50768
1754,1439,76284
1664,1439,55528
1010,1439,99330
1837,1439,99810
1837,1439,144396
1754,1439,85601
2124,1439,111634
1611,1439,76475
1754,1439,88475
1611,1439,52420
1837,1439,94239
1837,1439,101614
1754,1439,52499
1223,1439,63323
1754,1439,19182
2053,1439,48408
2053,1439,62765
1754,1439,74587
1754,1439,23691
1754,1439,76773
1875,1439,47287
1100,1439,24404
1754,1439,43498
1356,1439,10793
1010,1439,118994
2124,1439,141264
1837,1439,59677
2124,1439,125220
2124,1439,122187
1222,1439,136452
1754,1439,25706
1754,1439,21158
1016,1439,55933
1016,1439,52604
1016,1439,59867
1016,1439,54629
1016,1439,54774
1016,1439,33708
1016,1439,55229
1016,1439,83112
1016,1439,33132
1016,1439,32636
1754,1439,102524
1016,1439,42170
1016,1439,56735
1016,1439,55958
1016,1439,55751
1016,1439,54615
1016,1439,45586
1016,1439,54999
1016,1439,50429
1010,1439,77313
1034,1439,49503
1837,1439,68314
1971,1439,7670
1356,1439,37071
1837,1439,25370
1222,1439,31475
2126,1439,132724
1754,1439,35153
1010,1439,94023
1837,1439,23581
1837,1439,100989
1016,1439,48791
1016,1439,55461
1016,1439,20572
1016,1439,62667
1016,1439,56896
1016,1439,55770
1016,1439,44709
1016,1439,49577
1016,1439,54135
1016,1439,49353
1016,1439,37319
1016,1439,43967
1016,1439,26186
1016,1439,40039
1140,1439,19603
1690,1439,48457
1504,1439,34842
1504,1439,68900
1754,1439,91029
1223,1439,63583
1545,1504,33876
1545,1504,38418
1545,1504,46837
1545,1504,42321
1545,1504,37179
1542,1504,24268
1542,1504,24315
1545,1504,33218
1545,1504,23468
1545,1504,23648
1542,1504,25010
1778,1504,5430
1545,1504,48321
1545,1504,38314
1754,1504,40204
1754,1504,38020
1545,1504,32782
1128,1504,26380
1754,1504,33410
1545,1504,44954
1545,1504,46714
1545,1504,34147
1545,1504,39104
1780,1521,14515
1393,1521,4589
1780,1521,15499
1562,1521,15616
1145,1522,3866
1134,1522,1945
1780,1522,4263
1780,1522,5140
1780,1522,18316
1780,1522,2150
1780,1522,4467
1780,1522,2684
1780,1522,6417
1145,1522,1950
1780,1522,10604
1780,1522,3927
1780,1522,4857
1780,1522,7030
1780,1522,2608
1780,1522,3441
1780,1522,4075
1780,1522,4349
1780,1522,3791
1780,1522,2860
1780,1522,8094
1696,1522,1620
1696,1522,5135
1696,1522,1570
1696,1522,1685
1344,1522,9763
1344,1522,8307
1344,1522,5830
1344,1522,7491
1344,1522,2900
1344,1522,9522
1344,1522,7619
1344,1522,14537
1344,1522,18321
1344,1522,5345
1344,1522,7038
1344,1522,2812
1145,1522,1926
1134,1522,3024
1344,1522,12757
1344,1522,16237
1344,1522,5443
1553,1522,3099
1553,1522,2247
1553,1522,4454
1553,1522,4105
1591,1522,2332
1344,1522,8848
1390,1522,5135
1390,1522,2069
1390,1522,2285
1390,1522,3833
1390,1522,3986
1390,1522,4285
1390,1522,3779
1390,1522,2329
1390,1522,3700
1390,1522,4536
1390,1522,2681
1344,1522,3891
1591,1522,2191
1134,1522,2682
1134,1522,2019
1145,1522,2389
1134,1522,3185
1344,1522,2152
1344,1522,3532
1344,1522,2777
1344,1522,6721
1344,1522,13174
1344,1522,8164
1553,1522,2624
1553,1522,3378
1553,1522,2121
1553,1522,2456
1553,1522,2144
1780,1522,3012
1780,1522,2509
1780,1522,2520
1780,1522,2690
1780,1522,2674
1780,1522,2263
1780,1522,2304
1780,1522,10889
1780,1522,5442
1780,1522,3327
1780,1522,3157
1780,1522,4704
1835,1522,3161
1835,1522,2635
1835,1522,2802
1835,1522,2343
1835,1522,4193
1835,1522,4801
1780,1522,10926
1780,1522,2503
1780,1522,4313
1780,1522,4788
1780,1522,3033
1835,1522,3052
1696,1522,2023
1390,1522,3294
1390,1522,3604
1390,1522,4149
1390,1522,3636
1126,1522,2722
1126,1522,2058
1344,1522,6209
1344,1522,4080
1344,1522,7636
1344,1522,3431
1344,1522,13404
1344,1522,3898
1126,1522,3122
1269,1522,5414
1034,1039,19199
1034,1039,17809
1034,1039,18918
1034,1039,34478
1034,1039,19364
1034,1039,19062
1034,1039,28509
1034,1039,18696
1034,1039,25320
1034,1039,21723
1034,1039,18077
1034,1039,26826
1034,1039,18045
1034,1039,15414
1034,1039,24015
1034,1039,15499
1034,1039,35699
1034,1039,24093
1034,1039,21101
1034,1039,29738
1034,1039,16512
1034,1039,18560
1034,1039,25518
1034,1039,23817
1034,1039,28739
1034,1039,18421
1034,1039,23792
1034,1039,22483
1034,1039,16118
1034,1039,19366
1034,1039,23233
1356,1039,53158
1034,1039,19982
1034,1039,15441
1034,1039,18892
1034,1039,22739
1034,1039,25422
1034,1039,18821
1034,1039,24001
1034,1039,28907
1034,1039,24456
1034,1039,19725
1034,1039,23296
1034,1039,23848
1034,1039,16273
1034,1039,19280
1034,1039,19157
1034,1039,18256
1034,1039,18037
1034,1039,18355
1034,1039,18341
1034,1039,23326
1034,1039,34770
1034,1039,26676
1034,1039,42768
1034,1039,19969
1034,1039,22844
1034,1039,19100
1034,1039,19101
1034,1039,19480
1034,1039,31594
1034,1039,24883
1034,1039,22480
1034,1039,18407
1034,1039,28359
1034,1039,27262
2076,1039,69686
1034,1039,22911
1034,1039,16258
1034,1039,22085
1034,1039,34741
1034,1039,22046
1034,1039,24913
1034,1039,17811
1034,1039,23911
1034,1039,18449
1146,1039,215605
1034,1039,21605
1034,1039,23510
1034,1039,15119
1034,1039,20490
1034,1039,22042
1034,1039,32239
1034,1039,23648
1034,1039,18467
1034,1039,15551
1034,1039,24456
1034,1039,24787
1034,1039,22193
1034,1039,19997
1034,1039,21985
1034,1039,27036
1034,1039,23572
1034,1039,19573
1034,1039,22265
1034,1039,27064
1034,1039,23448
1034,1039,23089
1034,1039,21768
1034,1039,18904
1034,1039,20670
1034,1039,20444
1034,1039,48099
1034,1039,28996
1034,1039,18318
1054,1039,3169
2081,1039,65559
1951,1039,18637
1224,1039,44308
1224,1039,202080
1224,1039,20828
1224,1039,103341
1224,1039,21298
1224,1039,54465
1224,1039,93477
1224,1039,23756
1224,1039,20656
1224,1039,65301
1224,1039,37151
1224,1039,67141
1224,1039,308999
1224,1039,113370
1224,1039,21720
1224,1039,111331
1224,1039,149969
1224,1039,264580
1224,1039,90611
1224,1039,277446
1224,1039,20201
1224,1039,127157
1224,1039,164526
1224,1039,88697
1224,1039,16093
1224,1039,118039
1224,1039,26098
1224,1039,79106
1224,1039,20690
1224,1039,36733
1224,1039,76406
1224,1039,197665
1224,1039,21248
1224,1039,18953
1224,1039,60564
1224,1039,138255
1224,1039,24724
1224,1039,17746
1224,1039,19396
1224,1039,50662
1224,1039,20260
1224,1039,143928
1224,1039,83803
1224,1039,168550
1224,1039,156870
1224,1039,17943
1224,1039,62018
1224,1039,33758
1224,1039,178767
1224,1039,197506
1224,1039,19475
1224,1039,163191
1224,1039,19389
1224,1039,52960
1224,1039,19365
1224,1039,108164
1224,1039,19703
1224,1039,102622
1224,1039,225357
1224,1039,18924
1224,1039,150521
1224,1039,16556
1224,1039,35489
1224,1039,66390
1728,1044,41959
1038,1050,100184
1038,1050,148060
1038,1050,156601
1038,1050,165897
1038,1050,141129
1185,1050,6111
1139,1050,140910
1139,1050,155449
1071,1050,92720
1651,1050,142283
1106,1050,118090
1106,1050,106979
1007,1050,134926
1106,1050,76885
1106,1050,95889
1106,1050,103493
1106,1050,108585
1007,1050,136940
1007,1050,144010
1106,1050,137566
1007,1050,142579
1651,1050,138706
1651,1050,139427
1106,1050,90623
1106,1050,97937
1071,1050,93767
1071,1050,99814
1071,1050,74822
1106,1050,65391
1106,1050,115859
1106,1050,143991
1007,1050,132811
1106,1050,148477
1582,1050,1775
1582,1050,3229
1350,1050,8613
1021,1050,138751
1106,1050,141469
1021,1050,88023
1021,1050,114467
1021,1050,136020
1350,1050,14137
1021,1050,102369
1021,1050,134572
1021,1050,148142
1021,1050,100561
1021,1050,139239
1021,1050,139680
1021,1050,117822
1021,1050,93498
1021,1050,137990
1021,1050,142822
1021,1050,110295
1021,1050,102792
1021,1050,138970
1021,1050,143403
1021,1050,138724
1350,1050,9519
1021,1050,147748
1021,1050,141128
1021,1050,140715
1021,1050,144342
1021,1050,143113
1021,1050,107024
1021,1050,143217
1021,1050,141151
1007,1050,142907
1007,1050,135451
1106,1050,100078
1106,1050,78398
1106,1050,154313
1106,1050,93060
1007,1050,130357
1106,1050,148974
1106,1050,102879
1106,1050,133231
1106,1050,138441
1106,1050,78320
1016,1050,2890
1021,1050,144490
1021,1050,140380
1021,1050,141042
1021,1050,149002
1021,1050,111722
1021,1050,97447
1021,1050,146351
1021,1050,132592
1021,1050,141400
1021,1050,127265
1021,1050,128276
1021,1050,113349
1021,1050,141915
1021,1050,141401
1021,1050,142459
1021,1050,86425
1021,1050,133465
1021,1050,140988
1016,1050,3612
1021,1050,138914
1021,1050,152164
1021,1050,148726
1021,1050,66887
1021,1050,145692
1021,1050,121228
1021,1050,150528
1038,1050,150907
1038,1050,146804
1038,1050,117623
1071,1050,96080
1071,1050,59799
1071,1050,94186
1071,1050,88132
1071,1050,94699
1071,1050,93953
1651,1050,141407
1106,1050,78686
1106,1050,181709
1151,1050,148222
1106,1050,91266
1106,1050,135326
1106,1050,81203
1106,1050,167612
1106,1050,112122
1106,1050,142688
1071,1050,119807
1071,1050,74840
1106,1050,134899
1106,1050,87912
1106,1050,148045
1106,1050,40667
1106,1050,146985
1151,1050,149795
1106,1050,129887
1151,1050,154353
1007,1050,143355
1106,1050,104376
1007,1050,130421
1151,1050,146270
1007,1050,134051
1106,1050,176792
1651,1050,132619
1340,1050,2789
1139,1050,148171
1139,1050,138905
1106,1050,119563
1106,1050,91377
1106,1050,107905
1106,1050,147783
1007,1050,138076
1106,1050,55141
1007,1050,130567
1106,1050,88411
1106,1050,80941
1151,1050,161249
1106,1050,143019
1007,1050,142540
1651,1050,131553
1071,1050,93206
1071,1050,94027
1071,1050,110146
1007,1050,136158
1106,1050,143638
1151,1050,150693
1151,1050,148110
1007,1050,139914
1106,1050,108214
1106,1050,148302
1412,1050,99553
1340,1050,2256
1038,1050,161736
1038,1050,167135
1038,1050,155866
1038,1050,154612
1038,1050,152788
1038,1050,150907
1038,1050,151819
1106,1050,145119
1007,1050,131464
1106,1050,102274
1106,1050,129530
1007,1050,131617
1106,1050,85197
1106,1050,126333
1106,1050,181393
1106,1050,74517
1106,1050,35884
1007,1050,129245
1106,1050,140884
1106,1050,74594
1021,1050,113621
1021,1050,150528
1021,1050,148511
1021,1050,140489
1021,1050,134986
1021,1050,148239
1021,1050,142841
1021,1050,99621
1021,1050,132682
1021,1050,139486
1021,1050,136743
1021,1050,152160
1021,1050,145005
1021,1050,140607
1021,1050,92240
1021,1050,142078
1021,1050,146440
1021,1050,81881
1021,1050,74841
1021,1050,131121
1021,1050,135227
1021,1050,143441
1021,1050,149927
1021,1050,140027
1021,1050,126578
1021,1050,132973
1021,1050,151612
1021,1050,100913
1021,1050,95736
1021,1050,137227
1021,1050,143633
1021,1050,140607
1021,1050,140660
1021,1050,124058
1021,1050,139352
1021,1050,148403
1021,1050,137335
1021,1050,144752
1021,1050,120928
1021,1050,136254
1021,1050,123487
1021,1050,101107
1021,1050,143231
1021,1050,143327
1021,1050,95680
1021,1050,144376
1021,1050,133192
1021,1050,90981
1021,1050,143217
1021,1050,129326
1021,1050,135972
1021,1050,137840
1021,1050,141948
1021,1050,95788
1021,1050,139189
1021,1050,112374
1021,1050,130358
1021,1050,112803
1021,1050,145463
1106,1050,95772
1151,1050,149123
1340,1050,1658
1582,1050,2233
1106,1050,130083
1106,1050,108374
1007,1050,142364
1340,1050,1750
1106,1050,156447
1106,1050,116892
1139,1050,164917
1007,1050,141843
1106,1050,106347
1106,1050,108851
1007,1050,139757
1106,1050,61994
1106,1050,119425
1106,1050,145303
1106,1050,140093
1106,1050,134516
1106,1050,63268
1106,1050,127910
1106,1050,176883
1106,1050,101902
1106,1050,76110
1021,1050,140388
1016,1050,7812
1021,1050,120187
1021,1050,88748
1021,1050,138589
1021,1050,147386
1021,1050,139243
1021,1050,109402
1021,1050,137413
1021,1050,116141
1350,1050,7796
1021,1050,142732
1021,1050,117016
1021,1050,137335
1021,1050,140879
1021,1050,98534
1021,1050,118851
1021,1050,135006
1021,1050,112445
1021,1050,144017
1021,1050,135754
1016,1050,7521
1021,1050,137116
1021,1050,117723
1350,1050,2143
1021,1050,135114
1016,1050,3737
1021,1050,149219
1021,1050,119246
1021,1050,147802
1021,1050,144023
1021,1050,139079
1021,1050,142504
1021,1050,143277
1106,1050,104735
1007,1050,126718
1106,1050,157784
1106,1050,101557
1106,1050,107310
1106,1050,74728
1106,1050,144222
1071,1050,98082
1071,1050,94387
1071,1050,57628
1071,1050,71743
1071,1050,78017
1071,1050,79664
1071,1050,71619
1071,1050,74509
1559,1050,108114
1071,1050,69388
1071,1050,93953
1071,1050,104066
1071,1050,73980
1651,1050,136351
1071,1050,98894
1106,1050,137657
1106,1050,101495
1151,1050,140392
1106,1050,63365
1651,1050,127665
1007,1050,136210
1106,1050,126052
1106,1050,114136
1106,1050,118037
1106,1050,141432
1106,1050,82368
1007,1050,135451
1106,1050,78060
1151,1050,159101
1007,1050,130020
1106,1050,86566
1106,1050,49310
1106,1050,153631
1007,1050,128624
1007,1050,129658
1007,1050,140512
1106,1050,151178
1139,1050,133261
1139,1050,151723
1038,1050,143719
1038,1050,153677
1038,1050,151933
1038,1050,161876
1038,1050,142529
1038,1050,143555
1038,1050,147594
1038,1050,141315
1038,1050,154270
1038,1050,147716
1038,1050,161394
1038,1050,160558
1038,1050,151306
1038,1050,145397
1038,1050,145449
1038,1050,144380
1038,1050,160710
1071,1050,94932
1651,1050,136020
1071,1050,75193
1071,1050,103618
1559,1050,145951
1071,1050,105567
1071,1050,90830
1071,1050,94559
1071,1050,104567
1559,1050,149429
1106,1050,155788
1106,1050,53377
1007,1050,134593
1106,1050,102004
1106,1050,133766
1106,1050,92106
1106,1050,128834
1151,1050,157236
1106,1050,137209
1106,1050,167822
1007,1050,130629
1106,1050,98368
1106,1050,170866
1106,1050,118504
1106,1050,117258
1038,1050,129620
1038,1050,163032
1038,1050,143745
1038,1050,136773
1038,1050,144761
1038,1050,148251
1038,1050,144125
1038,1050,158927
1038,1050,167777
1038,1050,140877
1139,1050,150964
1139,1050,146368
1139,1050,155574
1139,1050,141817
1139,1050,159720
1582,1050,5344
1038,1050,151192
1038,1050,153376
1106,1050,148024
1106,1050,181566
1139,1050,121138
1139,1050,155343
1139,1050,118293
1106,1050,136760
1106,1050,163132
1106,1050,72203
1106,1050,82537
1071,1050,105067
1071,1050,123336
1021,1050,111297
1021,1050,131776
1016,1050,6404
1021,1050,142943
1021,1050,149227
1021,1050,105698
1021,1050,136245
1021,1050,134936
1021,1050,137881
1021,1050,138589
1021,1050,137685
1021,1050,145686
1021,1050,141056
1021,1050,137499
1021,1050,119603
1651,1050,150985
1021,1050,142024
1021,1050,147826
1021,1050,127780
1021,1050,143461
1021,1050,110906
1021,1050,147123
1021,1050,146602
1412,1050,97161
1106,1050,94835
1106,1050,95119
1106,1050,146345
1106,1050,92059
1106,1050,160913
1106,1050,88284
1007,1050,137656
1007,1050,130227
1151,1050,149435
1106,1050,141839
1106,1050,85469
1007,1050,133133
1151,1050,161249
1106,1050,106340
1038,1050,152482
1038,1050,157250
1038,1050,148513
1038,1050,161622
1038,1050,148000
1038,1050,153318
1038,1050,144309
1038,1050,154270
1021,1050,142822
1021,1050,148783
1350,1050,16739
1021,1050,139486
1021,1050,143310
1021,1050,115892
1021,1050,121087
1021,1050,136136
1021,1050,147009
1021,1050,150409
1021,1050,137116
1021,1050,138004
1021,1050,144195
1021,1050,145240
1021,1050,140035
1021,1050,154449
1021,1050,118255
1021,1050,91083
1021,1050,93400
1021,1050,140418
1021,1050,129795
1021,1050,113148
1021,1050,138827
1021,1050,134572
1071,1050,94326
1071,1050,93860
1071,1050,93673
1071,1050,79277
1038,1050,155068
1038,1050,141533
1071,1050,68184
1071,1050,115954
1139,1050,170594
1139,1050,124372
1139,1050,134727
1139,1050,134924
1007,1050,136396
1021,1050,111069
1106,1050,118753
1021,1050,92078
1021,1050,119885
1021,1050,137127
1021,1050,132811
1007,1050,142321
1007,1050,135083
1151,1050,156670
1106,1050,147221
1106,1050,130195
1582,1050,8572
1007,1050,130942
1151,1050,150001
1106,1050,98076
1340,1050,1892
1106,1050,37733
1340,1050,2289
1106,1050,95872
1038,1050,150622
1038,1050,133980
1038,1050,148000
1038,1050,156037
1038,1050,154441
1038,1050,125716
1038,1050,146462
1007,1050,130567
1106,1050,109143
1007,1050,137131
1106,1050,52642
1038,1050,157290
1106,1050,95392
1106,1050,93395
1106,1050,141146
1106,1050,108652
1106,1050,69232
1106,1050,164354
1007,1050,135293
1582,1050,1926
1412,1050,99494
1007,1050,138601
1106,1050,168983
1075,1050,8652
1106,1050,86036
1106,1050,91574
1106,1050,47382
1106,1050,100205
1007,1050,134506
1106,1050,80612
1106,1050,126043
1106,1050,126477
1106,1050,82180
1106,1050,153006
1106,1050,92374
1007,1050,142750
1021,1050,143217
1021,1050,145151
1021,1050,100525
1021,1050,110289
1021,1050,153126
1021,1050,139027
1021,1050,129294
1021,1050,127958
1021,1050,136058
1021,1050,143633
1021,1050,115018
1350,1050,3161
1021,1050,131640
1021,1050,144021
1021,1050,121450
1021,1050,100961
1021,1050,144885
1021,1050,127109
1021,1050,75528
1021,1050,142605
1021,1050,142078
1651,1050,143831
1651,1050,145223
1264,1050,95494
1071,1050,123444
1071,1050,93980
1071,1050,122033
1071,1050,56887
1071,1050,94186
1106,1050,70132
1106,1050,73822
1007,1050,146950
1106,1050,103364
1106,1050,123488
1038,1050,144179
1007,1050,141804
1106,1050,144019
1038,1050,157689
1038,1050,149368
1038,1050,154359
1038,1050,153340
1038,1050,146322
1038,1050,140363
1038,1050,154954
1071,1050,93067
1071,1050,79336
1071,1050,94823
1071,1050,94682
1071,1050,93767
1106,1050,152544
1007,1050,134926
1106,1050,114690
1106,1050,108945
1106,1050,136997
1106,1050,166325
1106,1050,145338
1106,1050,140954
1106,1050,97735
1106,1050,84466
1106,1050,71217
1106,1050,104432
1106,1050,47266
1007,1050,128699
1106,1050,150902
1007,1050,143905
1151,1050,149121
1651,1050,104500
1534,1050,9040
1651,1050,148982
1139,1050,145418
1139,1050,148387
1139,1050,146084
1106,1050,92888
1412,1050,95624
1412,1050,100257
1412,1050,96445
1007,1050,135241
1106,1050,59222
1106,1050,85572
1106,1050,101495
1340,1050,3470
1021,1050,138589
1021,1050,81431
1021,1050,148094
1021,1050,98592
1021,1050,136538
1021,1050,152213
1021,1050,138262
1021,1050,152708
1021,1050,143346
1021,1050,148184
1021,1050,150802
1021,1050,137017
1021,1050,145839
1021,1050,140485
1021,1050,157563
1021,1050,153908
1021,1050,122985
1021,1050,124851
1021,1050,149912
1021,1050,104479
1021,1050,143169
1021,1050,142678
1021,1050,140607
1021,1050,138589
1021,1050,138425
1282,1050,100406
1340,1050,2825
1340,1050,2674
1106,1050,104797
1106,1050,127976
1071,1050,76150
1071,1050,78484
1007,1050,131617
1007,1050,141546
1071,1050,57094
1106,1050,58209
1038,1050,134173
1106,1050,120367
1007,1050,140305
1038,1050,146631
1038,1050,151135
1038,1050,159684
1038,1050,160824
1038,1050,156601
1038,1050,160710
1038,1050,161591
1038,1050,150793
1038,1050,159678
1038,1050,152047
1038,1050,143686
1038,1050,149710
1038,1050,133370
1038,1050,152874
1021,1050,137522
1021,1050,111812
1021,1050,149547
1021,1050,132429
1021,1050,141031
1021,1050,147911
1021,1050,144029
1071,1050,94542
1071,1050,79417
1071,1050,78344
1021,1050,82970
1021,1050,136408
1021,1050,144132
1021,1050,110451
1021,1050,140061
1016,1050,1692
1021,1050,140380
1021,1050,138589
1021,1050,142133
1021,1050,145750
1016,1050,21663
1021,1050,142787
1021,1050,103717
1021,1050,146893
1021,1050,141261
1021,1050,138806
1021,1050,152599
1021,1050,148265
1021,1050,145357
1021,1050,88405
1021,1050,147420
1021,1050,147148
1021,1050,140115
1021,1050,142405
1021,1050,147327
1021,1050,154344
1106,1050,82181
1106,1050,69083
1106,1050,88411
1106,1050,92231
1106,1050,103845
1106,1050,139794
1106,1050,132836
1151,1050,146914
1007,1050,133602
1106,1050,79103
1106,1050,121239
1106,1050,111880
1106,1050,89694
1106,1050,131599
1412,1050,97905
1038,1050,147260
1038,1050,158316
1038,1050,152047
1038,1050,146519
1038,1050,149539
1038,1050,145686
1038,1050,158927
1038,1050,150369
1038,1050,118193
1038,1050,151815
1007,1050,131722
1106,1050,85518
1106,1050,95889
1007,1050,134401
1007,1050,134138
1106,1050,94634
1151,1050,160338
1106,1050,50592
1106,1050,107489
1106,1050,117419
1151,1050,152601
1106,1050,59995
1007,1050,145848
1106,1050,110217
1007,1050,129762
1106,1050,125872
1106,1050,105460
1106,1050,145521
1106,1050,44798
1106,1050,72134
1106,1050,80203
1106,1050,117975
1071,1050,92928
1106,1050,164048
1106,1050,180630
1021,1050,144967
1021,1050,138607
1021,1050,137280
1021,1050,134029
1021,1050,122793
1021,1050,95997
1021,1050,150089
1021,1050,137499
1021,1050,72215
1021,1050,84056
1016,1050,7883
1016,1050,17399
1350,1050,26764
1016,1050,27389
1021,1050,135048
1021,1050,141275
1021,1050,150419
1021,1050,86822
1021,1050,137685
1021,1050,142841
1021,1050,96797
1021,1050,152593
1021,1050,115037
1021,1050,146935
1139,1050,152102
1139,1050,150380
1139,1050,143526
1139,1050,157992
1582,1050,4560
1582,1050,2189
1651,1050,142200
1106,1050,89243
1007,1050,142382
1106,1050,137650
1106,1050,39378
1151,1050,149888
1106,1050,73813
1151,1050,162423
1106,1050,113457
1106,1050,49170
1106,1050,33908
1106,1050,154017
1106,1050,82368
1007,1050,123899
1071,1050,93953
1071,1050,90690
1559,1050,149775
1071,1050,93627
1139,1050,155225
1340,1050,1559
1106,1050,57501
1151,1050,158762
1106,1050,154599
1038,1050,154581
1038,1050,140770
1038,1050,161702
1038,1050,139081
1038,1050,151584
1038,1050,155573
1038,1050,154243
1038,1050,152971
1038,1050,149140
1021,1050,137990
1021,1050,142259
1016,1050,10975
1021,1050,115018
1021,1050,153719
1021,1050,130355
1021,1050,123328
1021,1050,144695
1021,1050,133920
1021,1050,140477
1021,1050,142841
1021,1050,145131
1021,1050,116501
1021,1050,145121
1021,1050,138644
1007,1050,139546
1930,1063,5069
1930,1063,65244
1145,1069,2570
2089,1072,81112
1906,1072,134288
1660,1072,70893
1160,1072,6900
1278,1072,121993
1557,1072,145923
1278,1072,86310
1142,1072,182043
1160,1072,3700
1027,1072,96912
1720,1072,133778
1720,1072,127407
1488,1072,9200
1511,1072,137293
1906,1072,13338
1660,1072,140549
1503,1072,94918
1524,1072,82222
1524,1072,101637
1199,1072,125312
1199,1072,92734
1199,1072,93243
1222,1072,185423
1222,1072,38971
1837,1072,146658
1906,1072,97314
1817,1072,15850
1837,1072,183366
1789,1072,54638
1953,1072,18204
2137,1072,92090
2088,1072,7284
1199,1072,103023
1660,1072,18880
1953,1072,14540
1511,1072,50603
1953,1072,14000
1511,1072,115281
1789,1072,141770
1789,1072,142950
1953,1072,19700
1310,1072,27088
1906,1072,101162
1027,1072,95992
1524,1072,80483
1524,1072,84488
1690,1072,63620
1837,1072,107184
1837,1072,177723
1720,1072,107334
1488,1072,4955
1720,1072,114427
1557,1072,145829
1278,1072,137380
1278,1072,124730
1837,1072,57317
1222,1072,73457
1837,1072,177849
1817,1072,15800
1837,1072,174041
1222,1072,69796
1222,1072,91827
1488,1072,7750
1720,1072,79847
2137,1072,116718
1223,1072,34839
1027,1072,94889
2136,1072,61811
1223,1072,46980
1223,1072,65733
1223,1072,46750
1350,1072,2359
1557,1072,10525
1278,1072,124730
1557,1072,44608
1557,1072,13795
1160,1072,3700
1824,1072,125088
2088,1072,13620
1142,1072,181158
1223,1072,34839
1660,1072,131461
1953,1072,14000
1789,1072,126977
2151,1072,105519
1953,1072,14900
1720,1072,95112
1488,1072,6399
1720,1072,122297
1660,1072,25044
1660,1072,146773
1660,1072,19852
1906,1072,109248
1837,1072,148114
1222,1072,143269
1817,1072,14140
1278,1072,20796
1278,1072,137522
1278,1072,142902
1524,1072,79177
2088,1072,7284
1223,1072,59325
1524,1072,81598
